請問北捷的票價20為幾公里內？,1,5,10,B
請問搭乘北捷的最低票價為多少(現金)？,10,16,20,C
請問常用的VISA卡為下列哪種卡？,Black Card,Credit Card,Debit Card,C
請問百夫長卡的俗稱為？,VISA卡,JVC卡,黑卡,C
中華電信五月所推出的吃到飽方案，月租費為？,499,599,699,A
請問臺北市的Ubike前三十分鐘費用為？,0,5,10,B
請問臺北市的Ubike費率為多少(四小時內)，每三十分鐘？,5,10,15,B
請問Obike幾分鐘內免收費？,3,5,10,B
請問Obike的費率為多少(每15分鐘)？,3,5,10,A
請問WeMo騎乘六分鐘前收費為多少(一般價)？,10,15,20,B
請問WeMo騎乘六分鐘後，每分鐘收費為多少(一般價)？,1.5,2,2.5,C
請問WeMo騎乘六分鐘前收費為多少(青春價)？,5,9,14,B
請問WeMo騎乘六分鐘後，每分鐘收費為多少(青春價)？,1,1.5,2,B
請問WeMo幾歲前享有青春價？,20,25,30,B
請問熊米屋的餅乾一包的售價為？,20,50,100,B
一般銀行的營業時間到幾點？,3點30,4點30,5點30,A
一般郵局的營業時間到幾點？,3點30,4點30,5點30,C
平信的最低郵資為？,8,15,28,A
限時信的最低郵資為？,8,15,28,B
掛號信的最低郵資為？,8,15,28,C
限時掛號最低郵資為？,15,35,55,B
明信片郵資為多少？,5,10,12,A
限時明信片郵資為多少？,5,10,12,C
請問郵局的一號便利包價格為多少(含郵資)？,36,48,60,A
請問郵局的一號便利包的顏色為？,藍,綠,橙,C
請問郵局的二號便利包價格為多少(含郵資)？,36,48,60,B
請問郵局的二號便利包的顏色為？,藍,綠,橙,B
請問郵局的三號便利包價格為多少(含郵資)？,36,48,60,C
請問郵局的三號便利包？,藍,綠,橙,A
臺北市立圖書館週六開館至幾點？,17點,19點,21點,C
臺北市立圖書館週日開館至幾點？,17點,19點,21點,A
請問張老師專線為？,1999,1995,1980,B
請問生命協談專線為？,1999,1995,1980,C
請問民眾服務專線為？,1999,1995,1980,A
請問電腦斷層掃描的縮寫為？,MRI,CT,EKG,B
請問核磁共振的縮寫為？,MRI,CT,EKG,A
請問心電圖的縮寫為？,MRI,CT,EKG,C
請問人體內最多的有機物為？,蛋白質,水,脂肪,A
請問人體內最多的物質為？,蛋白質,水,脂肪,B
請問下列物質何者含有最多能量？,蛋白質,水,脂肪,C
請問下列何者為吃進膽固醇的吸收形式？,HDL,LDL,乳糜微粒,C
下列何者被稱為好的膽固醇？,HDL,LDL,乳糜微粒,B
下列何者被稱為壞的膽固醇？,HDL,LDL,乳糜微粒,A
請問下列何者可以進行器官捐贈？,腦死,植物人,死刑犯,A
下列何者為「拒絕心肺復甦術」的縮寫？,ACP,DCD,DNR,C
請問近期的Android手機充電器接頭為？,Type-C,Micro Usb,Lightning,A
請問早期的Android手機充電器接頭為？,Type-C,Micro Usb,Lightning,B
請問IPhone的充電器接頭為？,Type-C,Micro Usb,Lightning,C
請問世界上最媽寶的動物為？,虎鯨,海豚,猴子,A
下列何者外號詩聖？,杜甫,李白,白居易,A
下列何者外號詩仙？,杜甫,李白,白居易,B
下列何者外號醉吟先生？,杜甫,李白,白居易,C
下列何者為Microsoft Office Word的預設字體？,標楷體,微軟正黑體,新細明體,C
下列何者為Microsoft Office Word的預設字型大小？,10,12,14,B
請問google drive的免費方案為多少容量？,5GB,15GB,50GB,B
請問OneDrive的免費方案為多少容量？,5GB,15GB,50GB,A
請問雲端硬碟MEGA的免費方案為多少容量？,5GB,15GB,50GB,C
請問google drive的100GB方案月費為多少？,65,200,330,A
請問google drive的1TB方案月費為多少？,65,200,330,C
請問KKBox的月租費為？,99,149,199,B
Spotify的家庭共享方案Premium，最多有幾個人可以同使使用？,4,5,6,C
請問Instagram的限時動態可以保存？,12hr,24hr,36hr,B
請問Instagram張貼影片長度最長為？,30秒,60秒,120秒,B
請問Instagram一次張貼數張照片，最多可以一次幾張？,5,10,15,B
請問醫圖所賣的影印卡一張多少？,50,100,150,B
請問總圖所賣的影印卡一張多少？,50,100,150,B
請問醫圖1F影印區黑白A4影印為？,0.5,1,2,B
請問醫圖1F影印區彩色A4影印為？,2,5,10,B
川普的女兒伊凡卡畢業自哪間大學？,,哈佛大學,喬治城大學,C
電視真人秀節系列節目「誰是接班人」的主持人為以下何者？,唐納．川普,艾倫．狄珍妮,奧普拉‧溫弗瑞,A
唐納．川普是屬於美國的哪個政黨？,民主黨,共和黨,輝格黨,B
美國共和黨的代表動物？,狗,驢子,大象,C
美國民主黨的代表動物？,驢子,狗,大象,A
2017年時《富比士》將唐納．川普評為世界上第幾富有的人？,第543,第544,第545,B
2016美國總統大選時唐納．川普的競爭對手為以下何者？,艾倫．狄珍妮,唐納．川普,希拉蕊．柯林頓,C
2016美國總統大選時希拉蕊．柯林頓的競爭對手為以下何者？,艾倫．狄珍妮,唐納．川普,奧普拉‧溫弗瑞,B
美國總統川普經常使用哪項社群軟體發表言論？,Instagram,facebook,Twitter,C
美國擁有多少平方公里的國土面積？,982萬平方公里,983萬平方公里,984萬平方公里,A
美國的國土面積位居世界第幾？,世界第三,世界第四,世界第五,B
臺灣擁有多少平方公里的國土面積？,3萬6千平方公里,967萬平方公里,1700萬平方公里,A
俄羅斯擁有多少平方公里的國土面積？,3萬6千平方公里,1700萬平方公里,967萬平方公里,B
美國的總人口為世界第幾？,世界第五,世界第四,世界第三,C
何國的國土面積為世界第一？,俄羅斯,加拿大,印尼,A
何國的國土面積為世界第二？,俄羅斯,加拿大,印尼,B
何國的國土面積為世界第三？,俄羅斯,加拿大,中國,C
何國的人口總數為世界第一？,俄羅斯,加拿大,中國,C
何國的人口總數為世界第二？,印度,加拿大,印尼,A
何國的人口總數為世界第三？,俄羅斯,美國,印尼,B
何國的人口總數為世界第四？,俄羅斯,加拿大,印尼,C
中國2018年人口約有多少？,13億,2億,20億,A
印度2018年人口約有多少？,2億,13億,20億,B
美國總統唐納．川普捲入哪樣政治疑雲？,通法門,通中門,通俄門,C
希拉蕊．柯林頓是屬於美國的哪個政黨？,民主黨,共和黨,茶黨,A
請問下列何者未曾擔任過臺大校長?,傅斯年,楊泮池,李維昭,C
請問臺灣大學聯盟不包括下列何所學校,臺灣大學,臺北科技大學,臺灣師範大學,B
「大蘋果」是哪一個城市的別稱? ,巴黎,紐約,東京,B
日本神話中的「三神器」不包含以下何者?,八咫鏡,八尺瓊勾玉,天人之石,C
美國的父親節為每年六月的第幾個禮拜天?,第三個,第二個,第一個,A
欲查詢臺灣天氣時，可市話直播幾號查詢？,166,113,110,A
有“世界花城”（花都）之稱的是那個城市？,巴黎,紐約,北京,A
「歐元制」什麼時候正式啟動？,1月1日1999年,1月1日1997年,7月1日1989年,A
「玫瑰王國」是指哪個國家?,日本,挪威,保加利亞,C
聯合國旗幟圖是橄欖枝襯著地球，此圖取材於哪個故事？,潘朵拉的盒子,諾亞方舟,西遊記,B
2011年埃及革命的代表花是什麼?,大腸花,康乃馨,茉莉花,C
哪一個地方是法國著名景點，巴黎的12條大道皆以此為中心？,羅浮宮,凡爾賽宮,凱旋門,C
歐洲哪個國家因為風光秀麗而有「世界公園」的美稱?,瑞典,瑞士,匈牙利,B
下列哪一個國家沒有迪士尼樂園?,日本,泰國,美國,B
馬丁路德紀念日為以下哪一天？,一月第三個星期一,四月第三個禮拜二,七月第四個禮拜三,A
統一發票從何時開始時實施？,1/1/51,1/1/53,1/1/61,A
受大家關注的「彩虹條款」為哪個釋憲案？,釋憲738,釋憲748,釋憲758,B
知名人權鬥士「馬拉拉」為哪國人？,伊朗,敘利亞,巴基斯坦,C
MLB退休背號42是為了紀念哪位棒球選手？,威利 曼托,傑基 羅賓森,貝比 魯斯,B
請問十二生肖裡沒有下列何者動物?,馬,狗,貓,C
請問請問十二生肖裡「雞」排在第幾位? ,10,9,8,A
請問十二生肖裡第八位是下列何者動物?,龍,蛇,羊,C
請問十二生肖裡第七位是下列何者動物?,豬,牛,馬,C
請問天干中的第八個是下列何者?,辛,壬,庚,A
請問天干中的第九個是下列何者?,壬,癸,辛,A
請問天干中的第七個是下列何者?,丙,庚,丁,B
請問地支中「辰」排在第幾個?,5,6,7,A
請問地支中「申」排在第幾個?,11,10,9,C
請問地支中「巳」排在第幾個?,3,6,9,B
請問天干地支中的天干，共有幾個?,10,12,24,A
請問天干地支中的地支，共有幾個?,36,24,12,C
2010年上海世界博覽會的主題為下列何者?,城市，讓生活更美好,水與持續發展,未來的能源,A
2012年韓國麗水博覽會的主題為下列何者?,有生命的大海，會呼吸的海岸,城市城市，讓生活更美好,自然的睿智,A
「未來的能源」為哪個世界博覽會的主題?,2020杜拜世界博覽會,2017哈薩克阿斯塔納世界博覽會,2015義大利米蘭世界博覽會,B
有「鐘錶之都」美稱的為下列何者?,瑞士日內瓦,日本東京,英國倫敦,A
有「油脂之都」之稱的為下列何者?,義大利波隆納,美國紐約,泰國曼谷,A
有「音樂之都」美稱的為下列何者?,加拿大魁北克,日本京都,奧地利維也納,C
有「風城」之稱的為下列何者?,高雄,新竹,宜蘭,B
有「永恆之都」美稱的為下列何者?,海參崴,鹿特丹,梵諦岡,C
有「文藝復興之都」美稱的為下列何者?,西班牙馬德里,奧地利維也納,義大利佛羅倫斯,C
有「天使之城」的為下列何者?,韓國首爾,台灣台北,泰國曼谷,C
臺灣和格林威治標準時區差幾小時?,12,10,8,C
傳說羅馬人的祖先為下列何種動物撫養長大?,狼,虎,豹,A
泰北「長頸族」頸上的頸環增加是依據下列何者?,身高,體重,年紀,C
「大馬」通常是指哪個國家?,馬來西亞,馬爾地夫,馬其頓,A
臺灣「定時休假」的實施是從甚麼時候開始的?,清領時期,日治時期,明鄭時期,B
臺灣從什麼時候開始有「星期制」?,荷據時期,清領時期,日治時期,C
「媽祖」的本名為?,林默默,林娘默,林默娘,C
「跆拳道」最高色帶的顏色為?,紅色,黑色,黃色,B
「和服」為什麼時期傳入日本?,宋朝,唐朝,明朝,B
音樂家「貝多芬」為哪國人?,法國,德國,波蘭,B
踢踏舞鞋最一開始是用何種材料製成? ,金屬,木頭,皮革,B
英文俚語「a blank slate」是什麼意思?,新的開始,空白的過去,可笑的現在,A
英文俚語「 save for a rainy day」是什麼意思?,狐假虎威,克紹箕裘,未雨綢繆,C
英文俚語「 when pigs fly」是什麼意思?,不可能,減肥,飛機失事,A
英文俚語「A bad penny always comes back」是什麼意思?,惡有惡報,一分錢一分貨,貪小便宜貪小便宜,A
英文俚語「Absence makes the heart grow fonder」是什麼意思?,貌合神離,小別勝新婚,鶼鰈情深,B
英文俚語「After a storm comes a calm」是什麼意思?,巫風雲雨,暴風雨前的寧靜,否極泰來,C
英文俚語「You cannot sell the cow and drink the milk.」是什麼意思?,魚與熊掌不可兼得,很窮,不可以一心二用,A
英文俚語「What goes around comes around.」是什麼意思?,冤冤相報何時了,風水輪流轉,乾坤大挪移,B
英文俚語「To teach a fish how to swim」是什麼意思?,班門弄斧,我超強,凌波微步,A
英文俚語「There is no smoke without fire」是什麼意思?,靜海造不出好水手,無風不起浪,心急如焚,B
英文俚語「 black sheep」是什麼意思?,害群之馬,領頭羊,松阪豬,A
英文俚語「The leopard cannot change his spots」是什麼意思?,調虎離山之計,遠水救不了近火,江山易改本性難移,C
英文俚語「Take the rough with the smooth.」是什麼意思?,含辛茹苦,逆來順受,仰天長嘯,B
英文俚語「Still waters are the deepest」是什麼意思?,遠水救不了近火,深藏不露,無風不起浪,B
英文俚語「Some people cannot see the wood for the trees」是什麼意思?,捨本逐末,十年樹木百年樹人,去去武器走,A
英文俚語「Seeing is believing」是什麼意思?,我來我見我征服,目不轉睛,眼見為憑,C
英文俚語「Money talks」是什麼意思?,金錢無能,金錢萬能,金錢不是一切,B
英文俚語「Live and learn.」是什麼意思?,活到老學到老,事實勝於雄辯,現場直播與學習,A
"英文俚語「It never rains, but it pours.」是什麼意思?",天外飛來一筆,傾盆大雨,禍不單行,C
英文俚語「Few words are best」是什麼意思?,事實勝於雄辯,言多必失,眼見為憑,B
英文俚語「Every dog has his day」是什麼意思?,風水輪流轉,助人為快樂之本,有錢能使鬼推磨,A
英文俚語「Even Homer sometimes nods」是什麼意思?,智者千慮必有一失,慮者千失必有一智,失者千慮必有多失,A
英文俚語「Don't judge a book by its cover」是什麼意思?,要以貌取人,勿以貌取人,勿以食為天,B
英文俚語「Do in Rome as the Romans do」是什麼意思?,入境隨俗,助紂為虐,忠言逆耳,A
英文俚語「Bitter pills may have blessed effects」是什麼意思?,入境隨俗,忠言逆耳,精忠報國,B
英文俚語「Beauty is in the eye of the beholder」是什麼意思?,貌美如花,自古紅顏多薄命,情人眼裡出西施,C
英文俚語「A tree is known by its fruit」是什麼意思?,十年樹木百年樹人,觀其言，知其行,情人眼裡出西施,B
英文俚語「All one's geese are swans.」是什麼意思?,自吹自擂,分手擂台,妄自菲薄,A
英文俚語「All is fair in war」是什麼意思?,情場如戰場,兵不厭詐,情人眼裡西施,B
英文俚語「All good things come to and end」是什麼意思?,天下有不散的筵席,天下無會散的筵席,天下無不散的筵席,C
"英文俚語「A honey tongue, a heart of gall.」是什麼意思?",口蜜腹劍,全神貫注,貌合神離,A
英文俚語「My hands are tied」是什麼意思?,我能做的有限,我可以幫忙你,我對你無話可說,A
英文俚語「 I am green」是什麼意思?,我被劈腿了,我分手了,我是新手,C
英文俚語「blue stocking」是什麼意思?,女學者,男學者,襪子工廠,A
英文俚語「It’s a long shot」是什麼意思?,這是很棒的射擊,這不太可能發生,這一切真是糟透了,B
英文俚語「Don’t jinx it 」是什麼意思?,話別說得太早,不要看輕自己,別想一步登天,A
英文俚語「You nailed it」是什麼意思?,你做不到,你該剪指甲了,你表現得太好了,C
英文俚語「You never know」是什麼意思?,這是當然的,這可說不定,你真是討人厭,B
英文俚語「It’s on the house.」是什麼意思?,由店家招待、免費,在頂樓,狗眼看人低,A
諺語「食人一口，還人一斗」是什麼意思?,受人恩惠要加倍回報,被侵犯了要以牙還牙,被當了要找教授要分數,A
諺語「戲棚跤，倚久的人的」是什麼意思?,人生如戲,有恆心就會成功,繁華如夢一場,B
諺語「艱苦頭，快活尾」是什麼意思?,先苦後甘,妄自菲薄,夜郎自大,A
諺語「工夫到厝，要食就有」是什麼意思?,要先買房再買車,勉人要有一技之長,有專長才能買房,B
諺語「甘蔗無雙頭甜」是什麼意思?,人生是十全十美的,做事沒辦法兩全其美,魚與熊掌可以兼得,B
諺語「有時星光，有時月光」是什麼意思?,風水輪流轉,舉棋不定游移不決,繁華如夢一場,A
諺語「六月芥菜—假有心」是什麼意思?,真心誠意,全神貫注,虛情假意,C
諺語「一句話三斤六重」是什麼意思?,眼見為憑,天助自助,一言九鼎,C
諺語「大隻雞慢啼」是什麼意思?,虛張聲勢,忠言逆耳,大器晚成,C
日本在聖誕節平安夜時盛行吃什麼?,麥當勞,肯德基,摩斯漢堡,B
在東京，搭乘手扶梯時要靠哪側?,左側,右側,沒有特別規定,A
在大阪，搭乘手扶梯時要靠哪側?,左側,右側,沒有特別規定,B
臺灣除了北一女外，還有哪間高中的制服是深綠色的?,臺南女中,高雄女中,臺中女中,C
下列高中的制服何者不是白衣黑裙?,臺南女中,高雄女中,武陵高中,C
下列高中的制服何者不是卡其色?,建國中學,臺中一中,臺南一中,B
下下列何者不是韓國著名SKY大學其中之一?,首爾大學,梨花女子大學,高麗大學,B
「竹園崗」為下列何者的別稱?,臺南一中,雄中,臺中女中,A
「梅竹賽」為哪兩間大學間的比賽?,清大、成大,清大、交大,交大、成大,B
「音樂之父巴哈」為現今哪個國家的人?,德國,奧地利,法國,A
「音樂神童莫扎特」為現今哪個國家的人?,英國,瑞士,奧地利,C
世界上哪一座雕像擁有自己的衣櫃?,日本大隈重信像,比利時尿尿小童像,臺大傅鐘,B
被形容為「東方歌劇」的是下列何者?,歌仔戲,皮影戲,布袋戲,A
象徵法國的動物是?,公雞,母雞,天鵝,A
素有「英國鐵娘子」之稱的是?,伊莉莎白二世,黛安娜王妃,柴契爾夫人,C
華爾街Wall Street的牆最初建造的用途是?,管控非洲奴隸,使金融交易保密,進行國家機密商談,A
澳洲雪梨歌劇院的前身是?,米其林三星餐廳,販毒犯監獄,軍事堡壘,C
霍夫曼所設計、紅極一時的黃色小鴨其目的為?,祈求世界和平,促進觀光發展,希望改進醫療現況,A
在韓國的習俗中，送蘋果是代表?,感謝,道歉,示愛,B
世界上第一個使用郵票及郵筒的國家為?,中國,英國,義大利,B
美國國旗上的星星代表美國現金州數，而13條線條則是代表?,獨立戰爭時的13州,基督教中不祥數字13,獨立宣言中的十三條宣言,A
我們生活當中重要的交通號誌紅綠燈，其中「紅、綠」的由來為何？ ,發明者的喜好,女性已婚未婚的衣服顏色,餐廳出餐與否的代表顏色,B
英國旅遊網站票選全球十大怪異食物，下列哪一個臺灣小吃曾登上第一名？,豬血糕,臭豆腐,麻辣鴨血,A
巧克力是哪一國人發明的？,古巴,祕魯,墨西哥,C
世界環境日是哪一天？,3月8號,6月5號,9月9號,B
很多公共場所都禁止吸煙，請問下列何者為世界唯一全國禁菸的國家？,不丹,祕魯,尼泊爾,A
澎湖四面環海卻經常發生乾旱，嚴重時還需自臺灣本島運民生用水的原因為？ ,地形平坦,發展觀光消耗量大,澎湖人均飲水量極高,A
美人魚銅像為下列何者的地標？,新加坡,哥本哈根,長灘島,B
因湖水呈現粉紅色，所以得名「玫瑰湖」，若想看到的話應該到哪裡看？,日本北海道,臺灣阿里山,西非塞內加爾,C
臺灣哪個離島因擁有貝殼沙沙灘，而有「威尼斯沙灘」之稱？,綠島,澎湖,小琉球,C
早期先祖移民來臺灣必須勇闖「黑水溝」，請問是指哪個海域？,臺灣海峽,太平洋,巴士海峽,A
下列何者為客家人特有的戲劇表演？,畫眉戲,曬書戲,採茶戲,C
下列音樂家何者被稱為「鋼琴詩人」？,韓德爾,孟德爾頌,蕭邦,C
世界知名圓舞曲「藍色多瑙河」，請問作者是下列哪位音樂家？,孟德爾頌,小約翰史特勞斯,李斯特,B
貝多芬的哪一首交響曲有著「命運交響曲」的別稱？ ,第五號交響曲,第一號交響曲,第三號交響曲,A
臺灣原住民陸續從九族增設到十六族，請問第十族是哪一族？,太魯閣族,邵族,噶瑪蘭族,B
臺灣原住民陸續從九族增設到十六族，請問第十一族是哪一族？,邵族,噶瑪蘭族,太魯閣族,B
臺灣原住民陸續從九族增設到十六族，請問第十二族是哪一族？,撒奇萊雅族,噶瑪蘭族,太魯閣族,C
臺灣原住民陸續從九族增設到十六族，請問第十三族是哪一族？,賽德克族,撒奇萊雅族,拉阿魯哇族,B
臺灣原住民陸續從九族增設到十六族，請問第十四族是哪一族？,撒奇萊雅族,賽德克族,拉阿魯哇族,B
臺灣原住民陸續從九族增設到十六族，請問第十五族是哪一族？,拉阿魯哇族,撒奇萊雅族,卡那卡那富族,A
臺灣原住民陸續從九族增設到十六族，請問第十六族是哪一族？,卡那卡那富族,拉阿魯哇族,賽德克族,A
努比亞遺址遷移保存事件推動了「世界遺產」制度的形成，這個遺址位於那個國家？,伊朗,沙烏地阿拉伯,埃及,C
請問下面哪一個世界級的歷史文化名城，其所在的時區比苗栗還早？,格林威治,札幌,孟買,B
聯合國教科文組織（UNESCO）於西元幾年通過「保護非物質文化遺產公約」？,2003,1993,1999,A
傳統民俗信仰中，下列哪種金紙是祭拜土地公時常用的，故又稱「土地公金」？,天金,壽金,福金,C
戰後苗栗的磚瓦業蓬勃發展，其中那個地區被譽為臺灣三大瓦窯中心？,竹南鎮,三義鄉,苑裡鎮,A
何者並非臺灣車站分等中的一等車站,花蓮,基隆,潮州,A
以下哪位為第一位以唯一獲得者身份兩次在不同領域獲得諾貝爾獎的人？,皮耶 居禮,約翰 巴丁,萊納斯 鮑林,C
以下何者並非父/母及子/女皆獲得諾貝爾獎的家庭？,居禮母女,湯木森父子,丁伯根父子,C
以下何者為諾貝爾獎最年老得主？,Leonid Hurwicz,Raymond Davis Jr.,William Henry Bragg,A
以下何者為諾貝爾獎最年輕得主？,Sir William Lawrence Bragg,Malala Yousafzai,Francis Peyton Rous,B
以下何者為史上唯一一位或的奧運獎牌與諾貝爾獎的偉人？,菲利普約翰·諾爾 - 貝克,卡爾 米勒,卡爾 路易斯,A
以下哪位諾貝爾獎得主為其逝世時才獲得？,Erik Axel Karlfeldt,Andre Geim,Erwin Schrödinger,A
以下哪位諾貝爾獎得主為其逝世時才獲得？,Wolfgang Pauli,Dag Hjalmar,Max Born,B
以下哪位諾貝爾獎得主為其逝世時才獲得？,Léon Nicolas Brillouin,Werner Heisenberg,Ralph Marvin Steinman,C
深身受眾多台大生喜愛的休閒活動–麻將起源眾說紛紜，請問最早可追溯至何時？,先秦時期,明朝,民國初年,A
臺灣共有九座國家公園，請問第一座為哪一座國家公園？,玉山國家公園,墾丁國家公園,陽明山國家公園,B
臺灣共有九座國家公園，請問第二座為哪一座國家公園？,玉山國家公園,墾丁國家公園,陽明山國家公園,A
臺灣共有九座國家公園，請問第三座為哪一座國家公園？,墾丁國家公園,陽明山國家公園,玉山國家公園,B
臺灣共有九座國家公園，請問第四座為哪一座國家公園？,金門國家公園,雪霸國家公園,太魯閣國家公園,C
臺灣共有九座國家公園，請問第五座為哪一座國家公園？,太魯閣國家公園,金門國家公園,雪霸國家公園,C
臺灣共有九座國家公園，請問第六座為哪一座國家公園？,太魯閣國家公園,陽明山國家公園,金門國家公園,C
臺灣共有九座國家公園，請問第七座為哪一座國家公園？,金門國家公園,東沙環礁國家公園,雪霸國家公園,B
臺灣共有九座國家公園，請問第八座為哪一座國家公園？,台江國家公園,金門國家公園,東沙環礁國家公園,A
臺灣共有九座國家公園，請問第九座為哪一座國家公園？,澎湖南方四島國家公園,台江國家公園,東沙環礁國家公園,A
臺灣共有九座國家公園，面積最小的為以下哪一座？,陽明山國家公園,台江國家公園,金門國家公園,C
臺灣共有九座國家公園，面積最大的為以下哪一座？,澎湖南方四島國家公園,東沙環礁國家公園,玉山國家公園,B
橋牌起源與以下哪個國家？,法國,奧地利,英國,C
「21點」起源於以哪個國家？,義大利,法國,德國,B
德州撲克第一次被正式確立於哪個國家,美國,英國,法國,A
臺灣最普遍的麻將請問總共張數是多少？,128,136,144,C
名聞中外的永和豆漿由來為何？,由華北遷至臺灣的外人所帶來,曾為黃豆產地,曾有許多工作坊產豆漿,A
名聞中外的三峽金牛角由來為何？,看到當地很多牛突發奇想,外國傳教士推廣開來,由早期糕點改製而成,A
名聞中外的淡水鐵蛋由來為何？,由一個太久沒交女朋友的人滷的,滷蛋賣不出去滷太久意外產生,為了能夠保存更久,B
名聞中外的淡水阿給由來為何？,來自韓國的吃法,外省人傳進來的,為了不浪費剩餘食物,C
美國第一任總統為？,傑佛遜,富蘭克林,華盛頓,C
土耳其國父為？,凱克爾,凱末爾,凱希爾,B
古巴國父為？,勞爾 卡斯楚,切 格瓦拉,賽斯凡德斯,C
馬來西亞國父為？,東姑阿都拉曼,西姑阿督拉曼,南姑阿督拉曼,A
俄羅斯國父為？,史達林,彼得大帝,列寧,B
泰國建國國父為？,泰王拉瑪七世,泰王拉瑪八世,泰王拉瑪九世,C
瑞典建國國父為？,古斯塔夫一世,詹姆斯一世,查理二世,A
印尼建國國父為？,甘地,蘇卡諾,沙贾罕,B
紅十字會的創辦人為？,亨利 杜南,凱文 杜南,查理 杜南,A
各國議會聯盟（IPU）創辦人為以下何者？,弗雷德里克 帕西,安東尼 帕克,克里斯 帕克,A
首屆諾貝爾和平獎於何時頒發？,1900,1901,1910,B
以下何者以首任國際和平局榮譽秘書長身分獲得諾貝爾和平獎？,托利佛 亞歷山大,瑞奇 曼托,埃利 迪科門,C
歷史上第一個國際和平組織為以下何者？,國際和平局,聯合國,國際聯盟,A
史上第一格國際和平組織「國際和平局」成立於何時？,1853,1891,1901,B
以下何者以「各國議會聯盟之父」身分榮獲諾貝爾和平獎？,克里蒙梭,威廉 蘭德爾 克里莫,威廉 詹姆士,B
以下何者以「作為一個非官方機構，努力制定國際法的一般性原則」因而獲得諾貝爾和平獎的機構？,國際法庭,世界立法組織,國際法研究院,C
以下何者以《放下武器》一書獲得諾貝爾和平獎？,陸 蓋里格,貝爾塔 馮 蘇特那,山姆 帕米爾,B
以下何者成功調解日俄戰爭因而獲得諾貝爾和平獎？,老羅斯福,小羅斯福,邱吉爾,A
以下哪個單位為第一個以機構身分榮獲諾貝爾和平獎？,國際法研究院,國際聯盟,國際和平局,A
以下哪位義大利偉人為二十世紀初義大利和平運動的主要領導者？,馬德里 布馮,路易雷諾,埃內斯托 莫內塔,C
以下何者並非第一位獲得諾貝爾和平獎的偉人國籍為？,瑞士,德國,法國,B
瑞典和平與聯盟創始人為？,克勞德 傑佛森 杜蘭,里那奧 菲特列 約翰,克拉斯 馮圖斯 阿諾爾德松,C
國際和平局的首任主席為？,菲特列 巴耶爾,傑登 皮亞薩,杰倫 莫利納,A
以下何者因其為各國議會聯盟領袖人物獲得1909的諾貝爾和平獎？,奧古斯特 提爾曼,奧古斯特 波爾,奧古斯特 貝爾納特,C
以下何者以國際私法會議的發起人榮獲諾貝爾和平獎？,馬克思 索提爾,托比亞斯 阿賽爾,阿佛列 弗里德,B
德國和平協會創始人為？,阿佛列 弗里德,西爾格 里奧托斯基,拜倫 穆勒,A
以下何者以國際和平局局長身分榮獲1913諾貝爾和平獎？,亨里  布佳里尼,亨利 西里爾,亨利 拉芳丹,C
以下哪一年並未頒發諾貝爾和平獎？,1914,1917,1919,A
國際紅十字會於以下哪一年因竭盡全力保護第一次世界大戰各方戰俘的權利而獲得諾貝爾和平獎？,1915,1916,1917,C
於於國際聯盟至關重要做為而成為諾貝爾獎得主為以下何者？,威爾遜,克里蒙梭,邱吉爾,A
被稱為國際聯盟「精神之父」的諾貝爾和平獎得主為？,詹姆士 席德,來昂 布儒瓦,柯比 席爾之,B
第一位非國籍為歐洲國家的諾貝爾獎得主為？,提爾 卡麥隆,老羅斯福,威廉 瓊斯,B
挪威諾貝爾委員會首位秘書長為？,里恩 恩格斯特,克里斯蒂安 朗格,弗里喬夫 南森,B
因對於羅佳諾公約做出巨大貢獻而成為諾貝爾和平獎的得主為？,克里蒙梭,邱吉爾 ,奧斯丁 張伯倫,C
誰為德國歐戰的賠償制訂道威斯計劃？,查爾斯 道斯,里查 道斯,維吉爾 道斯,A
以下何者不為對法德和解做出的貢獻而獲得1927年的諾貝爾和平獎？,費迪南 比松,厄爾文 里爾格,路德維西 奎德,B
倡導簽署 <凱洛格 白里安公約>而獲得1929諾貝爾獎的偉人為？,克里斯 凱洛格,班 凱洛格,弗蘭克 凱洛格,C
大馬在近日的選舉中實現了第一次政黨輪替，請問是由哪個聯盟勝出？,希望聯盟,國民陣線,伊斯蘭黨,Ａ
在臺灣性別運動史上具有重大意義的葉永鋕事件，發生於何年？,1990,2000,2010,B
1971年，呂秀蓮提出「先做人，再做男人和女人」等口號，其主張的名稱為？,新女性主義,本土女性主義,後女性主義,A
影響女性主義思潮甚鉅的作品《第二性》，初版的出版年份為？,1939,1949,1959,B
曾造成臺灣社會輿論譁然的「臺大女宿A片影展」,1990,1995,2000,B
1995年，第一屆校園同志甦醒日於台大舉辦，此活動的英文縮寫為何？,WAKE,HAT,GLAD,C
1996年，哪一起事件的發生促成了「1221女權火照夜路」的大遊行？,彭婉如命案,鄧如雯殺夫案,師大七匹狼事件,A
臺灣現在的性產業政策，若在性交易專區以外，對於買賣雙方的處治為何？,罰娼不罰嫖,罰嫖不罰娼,娼嫖皆罰,C
所謂「兩小無猜條款」是指刑法的第幾條？,227-3,227-2,227-1,C
「世界愛滋日」是每年的幾月幾號？,11/30,12/1,12/2,B
2018年的台灣同志大遊行即將邁入第幾屆？,十五,十六,十七,B
六色彩虹旗中的紅色具有什麼意義？,性愛,力量,希望,A
